6,50,3,2
6,51,3,2
6,52,3,2
6,53,3,2
6,54,3,2
6,55,3,2
6,56,3,2
6,57,3,2
6,58,3,1
6,59,3,2
6,60,3,2
6,61,3,2
6,62,3,2
6,63,3,2
6,64,3,2
6,69,3,2
6,70,3,1
7,1,8,2
7,2,6,1
7,86,3,1
7,84,8,1
7,3,3,2
7,4,3,2
7,5,3,2
7,7,6,0
7,9,3,2
7,10,3,0
7,11,13,2
7,12,8,2
7,13,8,0
7,14,8,0
7,17,8,0
7,18,3,0
7,19,3,2
7,20,3,2
7,21,3,2
7,22,3,2
7,23,3,2
7,24,3,2
7,25,3,2
7,26,8,2
7,27,8,2
7,28,3,2
7,29,3,2
7,30,3,0
7,31,3,2
7,32,8,2
7,33,3,2
7,34,3,1
7,35,3,1
7,36,3,1
7,37,3,1
7,38,3,1
7,39,3,1
7,40,3,1
7,41,14,2
7,42,3,2
7,43,3,2
7,44,3,2
7,45,3,1
7,46,3,2
7,47,3,2
7,48,3,2
7,49,3,1
7,50,3,2
7,51,3,2
7,52,3,2
7,53,3,2
7,54,3,2
7,55,3,2
7,56,3,2
7,57,3,2
7,58,3,1
7,59,3,2
7,60,3,2
7,61,3,2
7,62,3,2
7,63,3,2
7,64,3,2
7,69,3,2
7,70,3,1
9,1,8,2
9,2,6,1
9,86,3,1
9,84,8,1
9,3,3,2
9,4,3,2
9,5,3,2
9,7,6,0
9,9,3,2
9,10,3,0
9,11,13,2
9,12,8,2
9,13,8,0
9,14,8,0
9,17,8,0
9,18,3,0
9,19,3,2
9,20,3,2
9,21,3,2
9,22,3,2
9,23,3,2
9,24,3,2
9,25,3,2
9,26,8,2
9,27,8,2
9,28,3,2
9,29,3,2
9,30,3,0
9,31,3,2
9,32,8,2
9,33,3,2
9,34,3,1
9,35,3,1
9,36,3,1
9,37,3,1
9,38,3,1
9,39,3,1
9,40,3,1
9,41,14,2
9,42,3,2
9,43,3,2
9,44,3,2
9,45,3,1
9,46,3,2
9,47,3,2
9,48,3,2
9,49,3,1
9,50,3,2
9,51,3,2
9,52,3,2
9,53,3,2
9,54,3,2
9,55,3,2
9,56,3,2
9,57,3,2
9,58,3,1
9,59,3,2
9,60,3,2
9,61,3,2
9,62,3,2
9,63,3,2
9,64,3,2
9,69,3,2
9,70,3,1
10,1,8,2
10,2,6,1
10,86,3,1
10,84,8,1
10,3,3,2
10,4,3,2
10,5,3,2
10,7,6,0
10,9,3,2
10,10,3,0
10,11,13,2
10,12,8,2
10,13,8,0
10,14,8,0
10,17,8,0
10,18,3,0
10,19,3,2
10,20,3,2
10,21,3,2
10,22,3,2
10,23,3,2
10,24,3,2
10,25,3,2
10,26,8,2
10,27,8,2
10,28,3,2
10,29,3,2
10,30,3,0
10,31,3,2
10,32,8,2
10,33,3,2
10,34,3,1
10,35,3,1
10,36,3,1
10,37,3,1
10,38,3,1
10,39,3,1
10,40,3,1
10,41,14,2
10,42,3,2
10,43,3,2
10,44,3,2
10,45,3,1
10,46,3,2
10,47,3,2
10,48,3,2
10,49,3,1
10,50,3,2
10,51,3,2
10,52,3,2
10,53,3,2
10,54,3,2
10,55,3,2
10,56,3,2
10,57,3,2
10,58,3,1
10,59,3,2
10,60,3,2
10,61,3,2
10,62,3,2
10,63,3,2
10,64,3,2
10,69,3,2
10,70,3,1
12,1,8,2
12,2,6,1
12,86,3,1
12,84,8,1
12,3,3,2
12,4,3,2
12,5,3,2
12,7,6,0
12,9,3,2
12,10,3,0
12,11,13,2
12,12,8,2
12,13,8,0
12,14,8,0
12,17,8,0
12,18,3,0
12,19,3,2
12,20,3,2
12,21,3,2
12,22,3,2
12,23,3,2
12,24,3,2
12,25,3,2
12,26,8,2
12,27,8,2
12,28,3,2
12,29,3,2
12,30,3,0
12,31,3,2
12,32,8,2
12,33,3,2
12,34,3,1
12,35,3,1
12,36,3,1
12,37,3,1
12,38,3,1
12,39,3,1
12,40,3,1
12,41,14,2
12,42,3,2
12,43,3,2
12,44,3,2
12,45,3,1
12,46,3,2
12,47,3,2
12,48,3,2
12,49,3,1
12,50,3,2
12,51,3,2
12,52,3,2
12,53,3,2
12,54,3,2
12,55,3,2
12,56,3,2
12,57,3,2
12,58,3,1
12,59,3,2
12,60,3,2
12,61,3,2
12,62,3,2
12,63,3,2
12,64,3,2
12,69,3,2
12,70,3,1
13,1,8,2
13,2,6,1
13,86,3,1
13,84,8,1
13,3,3,2
13,4,3,2
13,5,3,2
13,7,6,0
13,9,3,2
13,10,3,0
13,11,13,2
13,12,8,2
13,13,8,0
13,14,8,0
13,17,8,0
13,18,3,0
13,19,3,2
13,20,3,2
13,21,3,2
13,22,3,2
13,23,3,2
13,24,3,2
13,25,3,2
13,26,8,2
13,27,8,2
13,28,3,2
13,29,3,2
13,30,3,0
13,31,3,2
13,32,8,2
13,33,3,2
13,34,3,1
13,35,3,1
13,36,3,1
13,37,3,1
13,38,3,1
13,39,3,1
13,40,3,1
13,41,14,2
13,42,3,2
13,43,3,2
13,44,3,2
13,45,3,1
13,46,3,2
13,47,3,2
13,48,3,2
13,49,3,1
13,50,3,2
13,51,3,2
13,52,3,2
13,53,3,2
13,54,3,2
13,55,3,2
13,56,3,2
13,57,3,2
13,58,3,1
13,59,3,2
13,60,3,2
13,61,3,2
13,62,3,2
13,63,3,2
13,64,3,2
13,69,3,2
13,70,3,1
14,1,8,2
14,2,6,1
14,86,3,1
14,84,8,1
14,3,3,2
14,4,3,2
14,5,3,2
14,7,6,0
14,9,3,2
14,10,3,0
14,11,13,2
14,12,8,2
14,13,8,0
14,14,8,0
14,17,8,0
14,18,3,0
14,19,3,2
14,20,3,2
14,21,3,2
14,22,3,2
14,23,3,2
14,24,3,2
14,25,3,2
14,26,8,2
14,27,8,2
14,28,3,2
14,29,3,2
14,30,3,0
14,31,3,2
14,32,8,2
14,33,3,2
14,34,3,1
14,35,3,1
14,36,3,1
14,37,3,1
14,38,3,1
14,39,3,1
14,40,3,1
14,41,14,2
14,42,3,2
14,43,3,2
14,44,3,2
14,45,3,1
14,46,3,2
14,47,3,2
14,48,3,2
14,49,3,1
14,50,3,2
14,51,3,2
14,52,3,2
14,53,3,2
14,54,3,2
14,55,3,2
14,56,3,2
14,57,3,2
14,58,3,1
14,59,3,2
14,60,3,2
14,61,3,2
14,62,3,2
14,63,3,2
14,64,3,2
14,69,3,2
14,70,3,1
16,1,8,2
16,2,6,1
16,86,3,1
16,84,8,1
16,3,3,2
16,4,3,2
16,5,3,2
16,7,6,0
16,9,3,2
16,10,3,0
16,11,13,2
16,12,8,2
16,13,8,0
16,14,8,0
16,17,8,0
16,18,3,0
16,19,3,2
16,20,3,2
16,21,3,2
16,22,3,2
16,23,3,2
16,24,3,2
16,25,3,2
16,26,8,2
16,27,8,2
16,28,3,2
16,29,3,2
16,30,3,0
16,31,3,2
16,32,8,2
16,33,3,2
16,34,3,1
16,35,3,1
16,36,3,1
16,37,3,1
16,38,3,1
16,39,3,1
16,40,3,1
16,41,14,2
16,42,3,2
16,43,3,2
16,44,3,2
16,45,3,1
16,46,3,2
16,47,3,2
16,48,3,2
16,49,3,1
16,50,3,2
16,51,3,2
16,52,3,2
16,53,3,2
16,54,3,2
16,55,3,2
16,56,3,2
16,57,3,2
16,58,3,1
16,59,3,2
16,60,3,2
16,61,3,2
16,62,3,2
16,63,3,2
16,64,3,2
16,69,3,2
16,70,3,1
